Date,ticker,MACD,signal,Close,Upward,Day,DailyVariance,Daily_Volatility,Annualized_Volatility
2020-07-07,NWPX,0.07146505373387058,0.12614491703674233,24.200000762939453,1,5 Days Ago,0.0029210468718873697,0.054046710093097895,0.8545535196650017
2020-07-07,SHLO,0.15267405266447032,0.06517343148694663,1.75,1,5 Days Ago,0.007365472997614264,0.08582233390915366,1.356970246322139
2020-07-07,CHRS,0.14483342097927832,0.08462722194080792,17.889999389648438,1,5 Days Ago,0.0020891556556367637,0.045707282304210166,0.7226955886880665
2020-07-07,VIDE,0.002261208037410256,0.0008538163180366284,1.100000023841858,1,5 Days Ago,0.0022645258845345926,0.04758703483654547,0.7524170858863108
2020-07-07,BPOPN,0.10057010615527417,0.03367542919735434,25.799999237060547,1,5 Days Ago,0.0005738725647257523,0.023955637431004675,0.37877188541579754
2020-07-07,WMGI,0.04675543573180363,0.040976449411136734,29.760000228881836,1,5 Days Ago,0.00028564450709080396,0.016901020889011527,0.26722860395680137
2020-07-07,ACFN,0.003007257729865903,0.0015913804414844014,0.23000000417232513,1,5 Days Ago,0.004136291451138027,0.06431400664814801,1.0168937322967955
2020-07-07,AXGN,0.4313946350319302,0.2608212461664012,11.010000228881836,1,5 Days Ago,0.003804160119398539,0.06167787382358879,0.9752128125950944
2020-07-07,CCOI,0.5720631332481076,0.23464361279042226,80.29000091552734,1,5 Days Ago,0.0012513668809451684,0.03537466439339274,0.5593225547358984
2020-07-07,DNKN,0.24816729024391293,0.18271598542804737,65.43000030517578,1,5 Days Ago,0.0020791100438266297,0.04559725917011492,0.720955970192811
2020-07-07,FEIM,0.22571096124635837,0.11428129275686297,9.399999618530273,1,5 Days Ago,0.0018276553813746227,0.04275108631806475,0.675954026057731
2020-07-07,FLDM,0.12006757520024447,0.04659997678985476,4.429999828338623,1,5 Days Ago,0.009358916105623586,0.09674149112776578,1.529617281023556
2020-07-07,GCBC,0.011541808385540975,0.047156383383066665,22.020000457763672,1,5 Days Ago,0.00342761658939769,0.05854585031748783,0.9256911727727679
2020-07-07,III,0.004477430148768224,-0.001062035191199327,2.0199999809265137,1,5 Days Ago,0.005248385241657097,0.07244573998281124,1.1454677256100556
2020-07-07,IMGN,0.07327958499568599,0.043585599103992255,4.829999923706055,1,5 Days Ago,0.004724618410814194,0.06873585971539306,1.0868093681522757
2020-07-07,KPTI,0.13313608606944172,0.017124275553649933,19.100000381469727,1,5 Days Ago,0.005157389678369053,0.07181496834483082,1.1354943503127892
2020-07-07,MYOS,0.14734295062741976,0.0882377737998348,1.4299999475479126,1,5 Days Ago,0.012481482909737428,0.11172055723875274,1.7664571116883525
2020-07-07,NSTG,1.2590597103754888,0.6644598203713494,36.79999923706055,1,5 Days Ago,0.004310771955741764,0.06565646926039935,1.0381199299384638
2020-07-07,OXLC,0.04542753668019328,0.022159094567447465,4.050000190734863,1,5 Days Ago,0.010918072955119176,0.10448958299811123,1.6521253701761842
2020-07-07,PKBK,0.031338846832960954,0.08105271202082058,13.079999923706055,1,5 Days Ago,0.0038037767164894316,0.06167476563789628,0.975163667864199
2020-07-07,STMP,4.000305885465053,2.0745988522105305,197.3300018310547,1,5 Days Ago,0.0038531678946892123,0.062073890603773274,0.9814743876802404
2020-07-07,AEGN,0.11298874941202186,0.07438786354460715,15.170000076293945,1,5 Days Ago,0.002248279331928455,0.04741602399957692,0.7497131671393491
2020-07-07,APWC,0.010218473807069861,0.007277214431741298,1.0299999713897705,1,5 Days Ago,0.002037222986939552,0.04513560664198003,0.7136566028104049
2020-07-07,AROW,0.020037545970957638,0.07604454582109058,27.729999542236328,1,5 Days Ago,0.0021754231153196346,0.04664143131722733,0.7374657814637291
2020-07-07,CALM,0.4300459269208119,0.12386768389407554,45.290000915527344,1,5 Days Ago,0.000880662294818087,0.029675954825718533,0.4692180449476786
2020-07-07,YRCW,0.2812251807418362,0.14358520938508743,2.869999885559082,1,5 Days Ago,0.008057348571377802,0.08976273487019991,1.4192734559782518
